fw_id,dowlknum,pw_basin_n,pw_parent_,pw_sub_nam,sub_flag,wb_class,lake_class,acres.x,shore_mi,center_utm,center_u_1,cty_name,dnr_region,fsh_office,outside_mn,delineated,delineatio,delineat_1,delineat_2,approved_b,approval_d,approval_n,has_flag,flag_type,publish_da,lksdb_basi,has_wld_fl,wld_flag_t,unique_id,created_us,created_da,last_edite,last_edi_1,ow_use,pwi_class,map_displa,map_label,shape_Leng,shape_Area,INSIDE_X,INSIDE_Y,in_lakefin,dow_main,order_ID,major,major_name,acres.y,sq_miles,prod_year,source,HUC_8,Shape_Leng,Shape_Area,DOW,LAKE_NAME,nyears,nsurveys,surveylist,datasource,ntaxa,taxalist,surveyorlist
3211,10000600,Lotus,Lotus,,X,Lake or Pond,24,245.09785041,4.82198341,458129.278027,4969419.18458,Carver,3,Metro West,N,FSH,2015-06-09,ESRI World Imagery,Re-delineation by DNR Score the Shore staff,,,,Y,"FSW, INF, SVY",2022-03-31,4494,,,30841,DNRHYDRO,2017-08-31,DNRHYDRO,2022-03-25,Y,P,Y,Lotus,7760.2455911,991875.810059,458129.278027,4969419.18458,Y,10000600,5269,33,Lower Minnesota River,1174348,1835,2009,DNR Catchment Dataset,07020012,582221.510247,4752438760.5,10000600,lotus,3,3,"2013-08-17, 2014-07-14, 2017-07-31","Newman Lab University of Minnesota, Freshwater Scientific Services",21,"Nymphaea odorata, Ceratophyllum demersum, Nuphar variegata, Chara, Typha, Scirpus validus, Potamogeton pusillus, Myriophyllum spicatum, Lemna minor, Eleocharis acicularis, Najas flexilis, Nelumbo lutea, Potamogeton praelongus, Potamogeton richardsonii, Potamogeton illinoensis, Heteranthera dubia, Potamogeton crispus, Stuckenia pectinata, Potamogeton nodosus, Wolffia columbiana, Schoenoplectus acutus","John Jaka, John Jaka, JA Johnson"
3215,10000700,Lucy,Lucy,,X,Lake or Pond,42,87.53353386,2.32168508,455808.83157,4969527.07736,Carver,3,Metro West,N,FSH,2012-08-29,2010 FSA,Re-delineation by DNR Fisheries staff,,,,Y,"INF, SVY",2022-03-31,4495,,,31031,,,DNRHYDRO,2022-03-25,Y,P,Y,Lucy,3736.39742649,354235.643678,455808.83157,4969527.07736,Y,10000700,5140,33,Lower Minnesota River,1174348,1835,2009,DNR Catchment Dataset,07020012,582221.510247,4752438760.5,10000700,lucy,4,8,"2010-06-23, 2010-08-09, 2011-06-16, 2011-08-17, 2012-06-19, 2012-08-27, 2015-07-15, 2015-09-01",Newman Lab University of Minnesota,19,"Ceratophyllum demersum, Chara, Lemna trisulca, Wolffia columbiana, Potamogeton crispus, Myriophyllum sibiricum, Nymphaea odorata, Utricularia vulgaris, Elodea canadensis, Nuphar variegata, Spirodela polyrhiza, Typha, Stuckenia pectinata, Heteranthera dubia, Potamogeton pusillus, Lemna minor, Myriophyllum spicatum, Potamogeton zosteriformis, Nelumbo lutea","Josh Knopik, Josh Knopik, Josh Knopik, Josh Knopik, Josh Knopik, John Jaka, Melaney Dunne, Melaney Dunne"
3207,10000900,Minnewashta,Minnewashta,,X,Lake or Pond,24,679.69939164,8.93538036,451923.23342,4969723.69707,Carver,3,Metro West,N,FSH,2017-05-18,,Re-delineation by DNR Score the Shore staff,,,,Y,"INF, SVY",2022-03-31,4497,,,30842,DNRHYDRO,2017-08-31,DNRHYDRO,2022-03-25,Y,P,Y,Minnewashta,14380.1295283,2750645.84834,451923.23342,4969723.69707,Y,10000900,5129,20,Mississippi River - Twin Cities,644320,1007,2009,DNR Catchment Dataset,07010206,431224.298462,2607482089.12,10000900,minnewashta,1,1,2014-06-11,Minnehaha Creek Watershed District,23,"Brasenia schreberi, Ceratophyllum demersum, Stuckenia pectinata, Utricularia, Potamogeton crispus, Potamogeton praelongus, Myriophyllum spicatum, Nymphaea odorata, Nuphar advena, Lemna trisulca, Potamogeton amplifolius, Potamogeton zosteriformis, Drepanocladus, Vallisneria americana, Ranunculus, Potamogeton robbinsii, Chara, Nitella, Potamogeton foliosus, Potamogeton richardsonii, Scirpus, Heteranthera dubia, Potamogeton gramineus","Eric Fieldseth, Jill Bjorklund"
3216,10001100,St. Joe,St. Joe,,X,Lake or Pond,30,19.54589627,0.90928993,450798.729989,4969235.10139,Carver,3,Metro West,N,FSH,2017-12-05,ESRI World Imagery,,,,,Y,SVY,2022-03-31,4499,,,19037,DNRHYDRO,2018-07-16,DNRHYDRO,2022-03-25,Y,P,Y,St. Joe,1463.36321969,79099.4358321,450798.729989,4969235.10139,Y,10001100,5130,20,Mississippi River - Twin Cities,644320,1007,2009,DNR Catchment Dataset,07010206,431224.298462,2607482089.12,10001100,st. joe,1,1,2014-06-30,Minnehaha Creek Watershed District,11,"Ceratophyllum demersum, Lemna trisulca, Potamogeton zosteriformis, Nuphar advena, Nymphaea odorata, Ranunculus, Utricularia, Drepanocladus, Stuckenia pectinata, Potamogeton foliosus, Potamogeton crispus","Eric Fieldseth, Jill Bjorklund"
3218,10001200,Ann,Ann,,X,Lake or Pond,24,115.73903445,1.64942786,455777.733441,4968803.55674,Carver,3,Metro West,N,FSH,2012-08-29,2010 FSA,Re-delineation by DNR Fisheries staff,,,,Y,"IBI, INF, SVY",2022-03-31,4500,,,31037,,,DNRHYDRO,2022-03-25,Y,P,Y,Ann,2654.50214004,468379.254883,455777.733441,4968803.55674,Y,10001200,5285,33,Lower Minnesota River,1174348,1835,2009,DNR Catchment Dataset,07020012,582221.510247,4752438760.5,10001200,ann,6,8,"2010-07-13, 2010-08-16, 2011-07-06, 2011-08-16, 2012-07-16, 2013-07-25, 2014-08-20, 2017-08-02","Newman Lab University of Minnesota, Freshwater Scientific Services",31,"Myriophyllum sibiricum, Myriophyllum spicatum, Nuphar variegata, Potamogeton zosteriformis, Ceratophyllum demersum, Heteranthera dubia, Chara, Najas flexilis, Vallisneria americana, Nymphaea odorata, Potamogeton natans, Potamogeton crispus, Elodea canadensis, Ranunculus longirostris, Stuckenia pectinata, Potamogeton pusillus, Utricularia vulgaris, Potamogeton amplifolius, Lemna trisulca, Sagittaria graminea, Potamogeton illinoensis, Schoenoplectus, Utricularia minor, Potamogeton gramineus, Potamogeton nodosus, Juncus, Schoenoplectus acutus, Typha, Najas guadalupensis, Sagittaria, Potamogeton foliosus","Josh Knopik, Josh Knopik, Josh Knopik, Josh Knopik, John Jaka, John Jaka, John Jaka, JA Johnson"
3231,10001300,Susan,Susan,,X,Lake or Pond,38,88.3373631,1.50977817,457234.743384,4966615.39088,Carver,3,Metro West,N,FSH,2012-08-29,2010 FSA,Re-delineation by DNR Fisheries staff,,,,Y,"INF, SVY",2022-03-31,4501,,,31030,,,DNRHYDRO,2022-03-25,Y,P,Y,Susan,2429.75729608,357488.625205,457234.743384,4966615.39088,Y,10001300,5270,33,Lower Minnesota River,1174348,1835,2009,DNR Catchment Dataset,07020012,582221.510247,4752438760.5,10001300,susan,7,20,"2009-06-10, 2009-08-12, 2010-06-23, 2010-08-02, 2010-09-20, 2011-05-24, 2011-06-16, 2011-08-10, 2012-05-12, 2012-06-03, 2012-08-06, 2013-05-06, 2013-06-17, 2013-08-12, 2014-05-13, 2014-06-17, 2014-08-06, 2015-06-16, 2015-08-07, 2015-05-05","Newman Lab University of Minnesota, Freshwater Scientific Services",21,"Ceratophyllum demersum, Myriophyllum spicatum, Nymphaea odorata, Potamogeton crispus, Potamogeton pusillus, Lemna minor, Nuphar variegata, Zannichellia palustris, Stuckenia pectinata, Schoenoplectus acutus, Elodea canadensis, Nelumbo lutea, Lemna trisulca, Najas flexilis, Potamogeton nodosus, Potamogeton illinoensis, Vallisneria americana, Heteranthera dubia, Spirodela polyrhiza, Najas guadalupensis, Potamogeton foliosus","James A. Johnson, James A. Johnson, Josh Knopik, Josh Knopik, Josh Knopik, Josh Knopik, Josh Knopik, Josh Knopik, Josh Knopik, Josh Knopik, Jonathan D. JaKa, Raymond Newman, Joshua M. Knopik, Jonathan D. JaKa, Raymond Newman, Joshua M. Knopik, Jonathan D. JaKa, Raymond Newman, Joshua M. Knopik, Jonathan D. JaKa, Raymond Newman, Joshua M. Knopik, Jonathan D. JaKa, Raymond Newman, Joshua M. Knopik, Jonathan D. JaKa, Raymond Newman, Joshua M. Knopik, Jonathan D. JaKa, Raymond Newman, Joshua M. Knopik, Melaney Dunne, Melaney Dunne, JA Johnson"
3214,10001800,Schutz,Schutz,,X,Lake or Pond,24,106.36805046,2.06857061,448964.457893,4969387.82416,Carver,3,Metro West,N,FSH,2007-05-22,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,"IBI, INF, SVY",2022-03-31,4506,,,30908,,,DNRHYDRO,2022-03-25,Y,P,Y,Schutz,3329.04835536,430456.228141,448964.457893,4969387.82416,Y,10001800,5093,20,Mississippi River - Twin Cities,644320,1007,2009,DNR Catchment Dataset,07010206,431224.298462,2607482089.12,10001800,schutz,1,2,"2015-06-18, 2015-08-22",Minnehaha Creek Watershed District,5,"Ceratophyllum demersum, Myriophyllum spicatum, Nymphaea odorata, Nuphar advena, Stuckenia pectinata","Jill, Adam, Eric, Jill"
3609,10004100,Zumbra-Sunny,Zumbra-Sunny,,X,Lake or Pond,24,271.13449714,5.74924113,447386.230935,4970187.92678,Carver,3,Metro West,N,FSH,2010-04-21,2009 FSA,Re-delineation by DNR Fisheries staff,,,,Y,"INF, SVY",2022-03-31,3457,,,30942,,,DNRHYDRO,2022-03-25,Y,P,Y,Zumbra-Sunny,9252.52521736,1097242.38108,447386.230935,4970187.92678,Y,10004100,5077,20,Mississippi River - Twin Cities,644320,1007,2009,DNR Catchment Dataset,07010206,431224.298462,2607482089.12,10004100,zumbra,2,3,"2009-07-28, 2011-06-06, 2011-09-09","DNR Invasive Species Program, Minnehaha Creek Watershed District",24,"Ceratophyllum demersum, Nymphaea odorata, Potamogeton praelongus, Potamogeton crispus, Stuckenia pectinata, Eleocharis acicularis, Chara, Potamogeton amplifolius, Nitella, Sagittaria, Elodea canadensis, Potamogeton foliosus, Myriophyllum spicatum, Potamogeton pusillus, Potamogeton natans, Ranunculus longirostris, Utricularia vulgaris, Fontinalis antipyretica, Heteranthera dubia, Myriophyllum sibiricum, Najas flexilis, Potamogeton richardsonii, Potamogeton illinoensis, Potamogeton nodosus","Brittany Hummel, Adam Doll, Three Rivers Park District, Three Rivers Park District"
3206,10004200,Parley,Parley,,X,Lake or Pond,38,257.91941128,3.77183775,442272.41307,4970141.587,Carver,3,Metro West,N,FSH,2007-05-22,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,"FSW, IBI, INF, SVY",2022-03-31,3458,,,30906,,,DNRHYDRO,2022-03-25,Y,P,Y,Parley,6070.19658896,1043762.82602,442272.41307,4970141.587,Y,10004200,4588,20,Mississippi River - Twin Cities,644320,1007,2009,DNR Catchment Dataset,07010206,431224.298462,2607482089.12,10004200,parley,4,5,"2011-05-06, 2015-09-09, 2016-05-18, 2018-06-12, 2018-08-13",Minnehaha Creek Watershed District,7,"Ceratophyllum demersum, Chara, Myriophyllum spicatum, Potamogeton crispus, Potamogeton zosteriformis, Elodea canadensis, Lemna","Unk, Eric, Jill, Jill, Marcie, Johanna, Jill, Tom, Alex, Unk"
88888,10004401,West Auburn,Auburn,West Auburn,Y,Lake or Pond,0,144.12385236,1.77647897,445173.113167,4968516.59615,Carver,3,,N,FSH,2012-08-29,2010 FSA,Re-delineation by DNR Fisheries staff,,,,,,2022-03-31,3461,,,33348,,,DNRHYDRO,2022-03-25,N,P,Z,West Auburn,2858.9714902,583248.537532,445173.113167,4968516.59615,Y,10004400,4857,20,Mississippi River - Twin Cities,644320,1007,2009,DNR Catchment Dataset,07010206,431224.298462,2607482089.12,10004401,west auburn,5,6,"2011-07-08, 2011-08-10, 2012-05-01, 2015-09-15, 2016-05-10, 2018-07-31",Minnehaha Creek Watershed District,22,"Ceratophyllum demersum, Myriophyllum spicatum, Nuphar advena, Potamogeton crispus, Elodea canadensis, Potamogeton zosteriformis, Najas, Potamogeton natans, Nymphaea odorata, Stuckenia pectinata, Ranunculus, Potamogeton illinoensis, Nuphar variegata, Scirpus, Potamogeton praelongus, Potamogeton foliosus, Schoenoplectus acutus, Ranunculus aquatilis, Potamogeton richardsonii, Brasenia schreberi, Elodea, Heteranthera dubia","Three Rivers Park District, Three Rivers Park District, Wenck, Jill B, Kailey K, Marcie, Jill, Jill, Tom"
88888,10004402,East Auburn,Auburn,East Auburn,Y,Lake or Pond,0,146.43228238,2.4116112,446245.375871,4968215.90342,Carver,3,,N,FSH,2012-08-29,2010 FSA,Re-delineation by DNR Fisheries staff,,,,,,2022-03-31,3462,,,30652,,,DNRHYDRO,2022-03-25,N,P,Z,East Auburn,3881.11976949,592590.422381,446245.375871,4968215.90342,Y,10004400,4969,20,Mississippi River - Twin Cities,644320,1007,2009,DNR Catchment Dataset,07010206,431224.298462,2607482089.12,10004402,east auburn,5,5,"2012-05-12, 2015-09-15, 2016-05-12, 2017-08-30, 2018-09-06",Minnehaha Creek Watershed District,10,"Ceratophyllum demersum, Myriophyllum spicatum, Nymphaea odorata, Potamogeton crispus, Nuphar advena, Drepanocladus, Elodea canadensis, Stuckenia pectinata, Potamogeton natans, Nuphar variegata","Wenck, Eric, Yvetter, Marcie, Jill, Jill/Kailey, Jill, Chase"
3220,10004500,Steiger,Steiger,,X,Lake or Pond,24,165.87904327,2.27945901,447920.106917,4968362.15059,Carver,3,Metro West,N,FSH,2007-05-22,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,"IBI, INF, SVY",2022-03-31,3463,,,30905,,,DNRHYDRO,2022-03-25,Y,P,Y,Steiger,3668.44102589,671288.671596,447920.106917,4968362.15059,Y,10004500,4817,20,Mississippi River - Twin Cities,644320,1007,2009,DNR Catchment Dataset,07010206,431224.298462,2607482089.12,10004500,steiger,4,5,"2010-05-20, 2010-08-25, 2015-09-08, 2018-07-30, 2014-05-09",Minnehaha Creek Watershed District,26,"Ceratophyllum demersum, Nitella, Myriophyllum spicatum, Potamogeton crispus, Potamogeton amplifolius, Potamogeton zosteriformis, Najas flexilis, Nymphaea odorata, Elodea canadensis, Potamogeton, Fontinalis antipyretica, Potamogeton richardsonii, Stuckenia pectinata, Chara, Potamogeton pusillus, Potamogeton illinoensis, Potamogeton foliosus, Vallisneria americana, Heteranthera dubia, Drepanocladus, Utricularia, Najas guadalupensis, Potamogeton (narrow), Lemna trisulca, Ranunculus aquatilis, Myriophyllum sibiricum","Three Rivers Park District, Unk, Eric, Jill, Eric, Alex, Eric Fieldseth, Jill Bjorklund"
3226,10004600,Church,Church,,X,Lake or Pond,30,16.00631177,0.67012339,447318.717725,4967151.33267,Carver,3,Metro West,N,FSH,2017-12-05,ESRI World Imagery,,,,,Y,SVY,2022-03-31,3464,,,18070,DNRHYDRO,2018-07-16,DNRHYDRO,2022-03-25,Y,P,Y,Church,1078.46121309,64775.2456048,447318.717725,4967151.33267,Y,10004600,5133,20,Mississippi River - Twin Cities,644320,1007,2009,DNR Catchment Dataset,07010206,431224.298462,2607482089.12,10004600,church,1,2,"2013-06-13, 2013-09-24",Minnehaha Creek Watershed District,8,"Ceratophyllum demersum, Lemna trisulca, Nymphaea odorata, Stuckenia pectinata, Wolffia, Spirodela polyrhiza, Nuphar advena, Potamogeton crispus","Yvette Christianson, Kelly Dooley, Eric Fieldseth, Yvette Christianson, Kelly Dooley"
3227,10004700,Kelser's Pond,Kelser's Pond,,X,Lake or Pond,40,19.6904205,0.77415711,446838.223203,4967089.28758,Carver,3,Metro West,N,FSH,2007-05-22,2004 FSA,Re-delineation by DNR Fisheries staff,,,,Y,"INF, SVY",2022-03-31,3465,,,30795,,,DNRHYDRO,2022-03-25,Y,W,Y,Kelser's Pond,1245.88758614,79684.3046769,446838.223203,4967089.28758,Y,10004700,4892,20,Mississippi River - Twin Cities,644320,1007,2009,DNR Catchment Dataset,07010206,431224.298462,2607482089.12,10004700,keslers pond,1,2,"2013-06-13, 2013-09-13",Minnehaha Creek Watershed District,5,"Ceratophyllum demersum, Potamogeton crispus, Myriophyllum spicatum, Stuckenia pectinata, Nuphar advena","Yvette Christianson, Kelly Dooley, Eric Fieldseth, William Long, Kailey Kreatz"
17964,10004801,Wassermann Main,Wassermann,Wassermann Main,Y,Lake or Pond,24,163.02863737,2.21032717,446691.933105,4965554.97537,Carver,3,,N,FSH,2011-06-02,2010 FSA,Re-delineation by DNR Fisheries staff,,,*polygon is used in Infested Waters layer??,Y,INF,2022-03-31,27119,,,30965,,,DNRHYDRO,2022-03-25,N,P,Z,Wassermann Main,3557.18388701,659753.488188,446691.933105,4965554.97537,Y,10004800,4871,20,Mississippi River - Twin Cities,644320,1007,2009,DNR Catchment Dataset,07010206,431224.298462,2607482089.12,10004800,wasserman,4,7,"2012-05-01, 2015-06-19, 2015-08-28, 2017-05-30, 2017-08-29, 2018-06-06, 2018-08-30",Minnehaha Creek Watershed District,13,"Ceratophyllum demersum, Nymphaea odorata, Potamogeton crispus, Myriophyllum spicatum, Nuphar variegata, Lemna, Potamogeton (narrow), Nuphar advena, Drepanocladus, Stuckenia pectinata, Elodea canadensis, Brasenia schreberi, Lemna trisulca","Wenck, Jill, Mulu, Eric, Andy, Jill, Eric, Unk, Unk, Unk"
17963,10004802,Wassermann West,Wassermann,Wassermann West,Y,Lake or Pond,24,6.65030254,0.38543652,446080.928713,4965450.30595,Carver,3,,N,FSH,2014-12-01,2013 FSA,Re-delineation by DNR Fisheries staff,,,,Z,,2022-03-31,27120,,,97981,,,DNRHYDRO,2022-03-25,N,P,Z,Wassermann West,620.301184168,26912.8195347,446080.928713,4965450.30595,Y,10004800,4907,20,Mississippi River - Twin Cities,644320,1007,2009,DNR Catchment Dataset,07010206,431224.298462,2607482089.12,10004802,wass pond west,1,2,"2018-06-21, 2018-09-07",Minnehaha Creek Watershed District,6,"Ceratophyllum demersum, Potamogeton crispus, Stuckenia pectinata, Lemna, Potamogeton zosteriformis, Drepanocladus","Unk, Unk"
14935,10005000,Carl Krey,Carl Krey,,X,Lake or Pond,0,43.93748095,0.98496617,445592.507472,4966694.25216,Carver,3,,N,,,DNR 24k POLYS,,,,,,,2022-03-31,3468,,,158622,,,DNRHYDRO,2022-03-25,Y,P,Y,Carl Krey,1585.15256774,177808.676949,445592.507472,4966694.25216,Y,10005000,4982,20,Mississippi River - Twin Cities,644320,1007,2009,DNR Catchment Dataset,07010206,431224.298462,2607482089.12,10005000,carl krey,1,1,2012-09-05,Minnehaha Creek Watershed District,5,"Ceratophyllum demersum, Elodea canadensis, Najas, Potamogeton zosteriformis, Stuckenia pectinata",Unk
3232,10005100,Turbid,Turbid,,X,Lake or Pond,30,40.44622861,0.97015798,443342.215057,4966526.6425,Carver,3,Metro West,N,FSH,2017-12-05,ESRI World Imagery,,,,,Y,SVY,2022-03-31,3469,,,18498,DNRHYDRO,2018-07-16,DNRHYDRO,2022-03-25,Y,W,Y,Turbid,1561.32104384,163680.080026,443342.215057,4966526.6425,Y,10005100,4775,20,Mississippi River - Twin Cities,644320,1007,2009,DNR Catchment Dataset,07010206,431224.298462,2607482089.12,10005100,turbid,3,4,"2013-06-19, 2013-09-11, 2017-06-27, 2018-09-12",Minnehaha Creek Watershed District,6,"Ceratophyllum demersum, Stuckenia pectinata, Chara, Potamogeton crispus, Drepanocladus, Typha","Yvette Christianson, Kelly Dooley, Kelly Dooley, Yvette Christianson, William Long, Eric, Jill, Jill, Chase"
